protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YBR204C	-4.5	-1	0	93	0.637490678919826	-4476758.65660553	1.53859637168983e-10	4.32663270560969e-08	0.00355610581340766		metabolic		P38139	LDH1	Lipid droplet hydrolase 1 (EC 3.1.1.-) (Lipid esterase) (EC 3.1.1.-) (Triacylglycerol lipase) (EC 3.1.1.3)	375	43,287	P38139;	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:21478430}.	FUNCTION: Serine hydrolase required for the maintenance of steady state level of non-polar and polar lipids of lipid droplets and thus plays a role in maintaining the lipids homeostasis. Exhibits both esterase and triacylglycerol lipase activity. {ECO:0000269|PubMed:21478434}.
YBR205W	-0.5	-1	0	94	0.636743449935185	-5128.08889340745	1.33890985411272e-07	2.88123107165601e-07	0.464700616095733		Secretory		P38130	KTR3	Probable mannosyltransferase KTR3 (EC 2.4.1.-)	404	47,482	P38130;	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.	FUNCTION: Possible glycosyltransferase that transfers an alpha-D-mannosyl residue from GDP-mannose into lipid-linked oligosaccharide, forming an alpha-(1->2)-D-mannosyl-D-mannose linkage.
YBR218C	-3	-1	0	97	0.301292892642062	-8165.63103039137	2.07894057114577e-08	4.1734775655881e-06	0.00498131483510879	YGL062W	metabolic		P32327	PYC2	Pyruvate carboxylase 2 (EC 6.4.1.1) (Pyruvic carboxylase 2) (PCB 2)	1180	130,167	P32327;	SUBCELLULAR LOCATION: Cytoplasm.	FUNCTION: Pyruvate carboxylase catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second.
YBR221C	-2	-1	0	98	0.586045460454667	-202.881390963196	2.7423306760925e-06	1.78042850275089e-06	1.54026442053439		metabolic	Mitochondrial pyruvate dehydrogenase complex	P32473	PDB1	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (EC 1.2.4.1) (Pyruvate dehydrogenase complex component E1 beta) (PDHE1-B)	366	40,054	P32473;	SUBCELLULAR LOCATION: Mitochondrion matrix.	FUNCTION: The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2).
YBR229C	3	1	0	100	5.20842157298554	591.630692441939	8.20982603904141e-07	7.21743597351704e-08	11.3749897736062		Secretory	Glucosidase II complex	P38138	ROT2	Glucosidase 2 subunit alpha (EC 3.2.1.207) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2)	954	110,266	P38138;	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:16373354}.	FUNCTION: Catalytic subunit of glucosidase 2, which cleaves sequentially the 2 innermost alpha-1,3-linked glucose residues from the Glc(2)Man(9)GlcNAc(2) oligosaccharide precursor of immature glycoproteins. {ECO:0000269|PubMed:16373354, ECO:0000269|PubMed:8910335}.
YBR243C	4	1	0	103	5.2084215165153	8470.25859066448	5.73439998887583e-08	1.57941238147256e-09	36.3071738334061		metabolic		P07286	ALG7	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (EC 2.7.8.15) (GlcNAc-1-P transferase) (G1PT) (GPT) (N-acetylglucosamine-1-phosphate transferase) (Tunicamycin resistance protein 1)	448	50,368	P07286;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	FUNCTION: Catalyzes the initial step in the synthesis of dolichol-P-P-oligosaccharides.
YBR249C	-0.5	-1	0	106	0.558518007402895	-700.363818976795	7.07652026614583e-07	9.52433527009212e-06	0.0742993612201704		metabolic		P32449	ARO4	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	370	39,749	P32449;	NaN	FUNCTION: Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP).
YBR265W	-0.5	-1	0	110	0.63146008553334	-1100297.62350735	6.102076031215e-10	9.38075232632188e-07	0.000650488982007648		metabolic		P38342	TSC10	3-ketodihydrosphingosine reductase TSC10 (EC 1.1.1.102) (3-dehydrosphinganine reductase) (KDS reductase) (Temperature-sensitive CSG2 suppressor protein 10)	320	35,973	P38342;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	FUNCTION: Catalyzes the reduction of 3-ketodihydrosphingosine (KDS) to dihydrosphingosine (DHS). {ECO:0000269|PubMed:9804843}.
YBR296C	0	0.339285714285714	0.216039050842835	116	11.3334406894358	4444.60450642127	4.84546806474777e-08	1.83786168025898e-08	2.63647047914127		metabolic		P38361	PHO89	Phosphate permease PHO89 (Na(+)/Pi cotransporter PHO89)	574	62,654	P38361;	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	FUNCTION: Sodium-phosphate symporter. Active in early growth phase. {ECO:0000269|PubMed:9671031}.
YCL018W	-0.5	-1	0	123	0.53071766795801	-248.855848854217	1.78773557751211e-06	1.56026798896986e-07	11.4578751224168		metabolic		P04173	LEU2	3-isopropylmalate dehydrogenase (3-IPM-DH) (IMDH) (EC 1.1.1.85) (Beta-IPM dehydrogenase)	364	38,953	P04173;	SUBCELLULAR LOCATION: Cytoplasm.	FUNCTION: Catalyzes the oxidation of 3-carboxy-2-hydroxy-4-methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2-oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate.
YCL025C	-3.5	-1	0	124	0.827744110276638	-1766.56208909642	1.06562983723428e-06	3.13968037044243e-06	0.339407108846598	YDR508C	metabolic		P25376	AGP1	General amino acid permease AGP1 (Asparagine/glutamine permease)	633	69,671	P25376;	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	FUNCTION: Broad substrate range permease which transports asparagine and glutamine with intermediate specificity. Also transports Ala, Cys, Gly, Ile, Leu, Met, Phe, Ser, Thr, Tyr and Val. Important for the utilization of amino acids as a nitrogen source. {ECO:0000269|PubMed:10467005, ECO:0000269|PubMed:10654085}.
YCL035C	2	1	0	126	4.12966629712082	21110738.6123509	2.42755653614024e-11	1.15823574641321e-06	2.09590883691668e-05	YDR513W	metabolic		P25373	GRX1	Glutaredoxin-1 (EC 1.11.1.9) (EC 2.5.1.18) (Glutathione-dependent oxidoreductase 1)	110	12,380	P25373;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: Component of the glutathione system which performs several activities such as glutathione-dependent oxidoreductase, glutathione peroxidase and glutathione S-transferase (GST) activity (PubMed:11875065, PubMed:12684511). The disulfide bond functions as an electron carrier in the glutathione-dependent synthesis of deoxyribonucleotides by the enzyme ribonucleotide reductase. In addition, it is also involved in reducing cytosolic protein- and non-protein-disulfides in a coupled system with glutathione reductase. Required for resistance to reactive oxygen species (ROS) by directly reducing hydroperoxides and for the detoxification of ROS-mediated damage. GRX1 is less active as an oxidoreductase than GRX2 (PubMed:9571241, PubMed:18992757, PubMed:20417731). {ECO:0000269|PubMed:11875065, ECO:0000269|PubMed:12684511, ECO:0000269|PubMed:18992757, ECO:0000269|PubMed:20417731, ECO:0000269|PubMed:9571241}.
YCL043C	3	1	0	129	6.94219335647264	2.72337973231924	0.000167563740717697	2.26861051156968e-06	73.8618373948013	YDR518W	Secretory	HTM1-PDI1 exomannosidase complex	P17967	PDI1	Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Thioredoxin-related glycoprotein 1)	522	58,227	P17967;	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.	FUNCTION: Protein disulfide isomerase of ER lumen required for formation of disulfide bonds in secretory and cell-surface proteins and which unscrambles non-native disulfide bonds. Forms a complex with MNL1 to process unfolded protein-bound Man8GlcNAc2 oligosaccharides to Man7GlcNAc2, promoting degradation in unfolded protein response. {ECO:0000269|PubMed:16002399, ECO:0000269|PubMed:19124653, ECO:0000269|PubMed:21700223}.
YCL052C	-0.5	-1	0	132	0.631460085533341	-14170188.0859171	4.73818675863574e-11	3.91502826680168e-07	0.000121025607881665		metabolic	Glycosylphosphatidylinositol-mannosyltransferase I complex	P25580	PBN1	Protein PBN1 (Protease B non-derepressible protein 1)	416	47,923	P25580;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9649520}; Single-pass type III membrane protein {ECO:0000269|PubMed:9649520}.	FUNCTION: Required for proper folding and/or the stability of a subset of proteins in the endoplasmic reticulum. Aids the autocatalytic processing of PRB1. Component of glycosylphosphatidylinositol-mannosyltransferase 1 which transfers the first of the 4 mannoses in the GPI-anchor precursors during GPI-anchor biosynthesis. Probably acts by stabilizing the mannosyltransferase GPI14. {ECO:0000269|PubMed:15635094, ECO:0000269|PubMed:16418276, ECO:0000269|PubMed:9649520}.
YCR012W	-0.5	-1	0	138	0.712323652821874	-6.0182353795005	0.000160501805732394	0.000152322358947714	1.05369826755038		metabolic		P00560	PGK1	Phosphoglycerate kinase (EC 2.7.2.3)	416	44,738	P00560;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11502169}. Mitochondrion {ECO:0000269|PubMed:16823961}.	NaN
YCR034W	-0.5	-1	0	142	0.6375	-220.859635086868	3.11881235139377e-06	1.84743387651033e-06	1.68818618682309	YJL196C	metabolic		P25358	ELO2	Elongation of fatty acids protein 2 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELO2) (Fenpropimorph resistance protein 1) (Glucan synthesis protein 1) (Very-long-chain 3-oxoacyl-CoA synthase 2) (v-SNARE bypass mutant gene 2 protein)	347	40,002	P25358;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12087109, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9832547}; Multi-pass membrane protein {ECO:0000255}.	FUNCTION: Component of a microsomal membrane-bound long-chain fatty acid elongation system, which produces the 20-26-carbon very long-chain fatty acids (VLCFA) from long-chain fatty acid precursors and is involved ceramide and inositol sphingolipid biosynthesis. Component of elongase II, which elongates 16-18 carbon fatty acyl-CoAs such as palmitoyl-CoA and stearoyl-CoA to 20-22-carbon fatty acids by incorporation of malonyl-CoA (PubMed:9211877, PubMed:12684876). Involved in the synthesis of 1,3-beta-glucan (PubMed:7768822). The enzymes active site faces the cytosol, whereas VLCFA length is determined by a lysine near the luminal end of transmembrane helix 6 (PubMed:17719544). Plays an important role in lipotoxic cell death induced by oleic acid through maintaining a balanced fatty acid composition in thr plasma membrane (PubMed:29458843). {ECO:0000269|PubMed:12684876, ECO:0000269|PubMed:17719544, ECO:0000269|PubMed:29458843, ECO:0000269|PubMed:7768822, ECO:0000269|PubMed:9211877}.
YCR048W	-0.5	-1	0	145	0.637505296151556	-1936.10190987738	3.55784612275375e-07	2.23989392281563e-08	15.883993820035	YNR019W	metabolic		P25628	ARE1	Sterol O-acyltransferase 1 (EC 2.3.1.-) (Sterol-ester synthase 1)	610	71,613	P25628;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10672016}; Multi-pass membrane protein {ECO:0000255}.	FUNCTION: Sterol O-acyltransferase that catalyzes the formation of stery esters. {ECO:0000269|PubMed:10672016, ECO:0000269|PubMed:8650549}.
YDL004W	-3	-1	0	153	0.000321683551425695	-12024.1109014731	9.44444441611111e-12	1.63684555898066e-07	5.76990563605319e-05		metabolic	Mitochondrial proton-transporting ATP synthase complex	Q12165	ATP16	ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)	160	17,020	Q12165;	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP turnover in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(1) domain and of the central stalk which is part of the complex rotary element. Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits.
YDL015C	-0.5	-1	0	154	0.631460085533341	-41775.3186495197	1.60719294852924e-08	2.44091004409396e-06	0.0065844005698531		metabolic		Q99190	TSC13	Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Enoyl reductase TSC13) (Temperature-sensitive CSG2 suppressor protein 13) (Trans-2-enoyl-CoA reductase)	310	36,768	Q99190;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15958487}; Multi-pass membrane protein {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15958487}. Note=Accumulates at nucleus-vacuole (NV) junctions. Sequestred to NV junctions by NVJ1. Accumulates in nuclear PMN bleps and vesicles during stationary phase and nitrogen starvation. {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:15958487}.	FUNCTION: Catalyzes the last of the four reactions of the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids/VLCFAs per cycle. This enzyme reduces the trans-2,3-enoyl-CoA fatty acid intermediate to an acyl-CoA that can be further elongated by entering a new cycle of elongation. Thereby, it participates in the production of VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators. VLCFAs serve for instance as precursors for ceramide and sphingolipids. Required for normal biogenesis of piecemeal microautophagy of the nucleus (PMN) bleps and vesicles during nutrient stress. {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:15958487}.
YDL022W	-3.5	-1	0	155	0.637499114938581	-33690.5771611161	2.04453952428938e-08	3.83845069679089e-06	0.00532647071902917	YOL059W	metabolic		Q00055	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 (EC 1.1.1.8)	391	42,869	Q00055;	SUBCELLULAR LOCATION: Cytoplasm. Peroxisome.	FUNCTION: Catalyzes the production and accumulation of glycerol during hyperosmotic stress conditions. Glycerol acts as a osmoregulator that prevents loss of water and turgor of the cells. {ECO:0000269|PubMed:8196651}.
YDL045C	-0.5	-1	0	159	0.6375	-84603.2759260992	8.14176224612069e-09	2.44091004409396e-08	0.333554375173331		metabolic		P38913	FAD1	FAD synthase (EC 2.7.7.2) (FAD pyrophosphorylase) (FMN adenylyltransferase) (Flavin adenine dinucleotide synthase)	306	35,546	P38913;	SUBCELLULAR LOCATION: Cytoplasm.	FUNCTION: Catalyzes the adenylation of flavin mononucleotide (FMN) to form flavin adenine dinucleotide (FAD) coenzyme.
YDL055C	0	-0.278571428571429	0.313811632786844	161	1.00460419478655	6816.39386663565	6.11605743008743e-07	3.20572852457673e-05	0.0190785257803293		metabolic		P41940	PSA1	Mannose-1-phosphate guanyltransferase (EC 2.7.7.13) (ATP-mannose-1-phosphate guanylyltransferase) (GDP-mannose pyrophosphorylase) (NDP-hexose pyrophosphorylase)	361	39,566	P41940;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9195935}.	FUNCTION: Involved in cell wall synthesis where it is required for glycosylation. Involved in cell cycle progression through cell-size checkpoint. {ECO:0000269|PubMed:11055399}.
YDL066W	-0.5	-1	0	162	0.361252778665842	-966.022639670006	2.31503172403543e-07	4.28834392060429e-06	0.0539842831381212		metabolic		P21954	IDP1	Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	428	48,190	P21954;	SUBCELLULAR LOCATION: Mitochondrion.	FUNCTION: Mitochondrial IDP1 may regulate flux through the tricarboxylic acid cycle and respiration. Its probably critical function is the production of NADPH.
YDL067C	-2	-1	0	163	0.595938013942803	-368.592647750699	1.57037151225714e-06	2.5653485953615e-06	0.612147415402567		metabolic	Mitochondrial respiratory chain complex IV, COX5B variant	P07255	COX9	Cytochrome c oxidase subunit 9, mitochondrial (Cytochrome c oxidase polypeptide VIIA)	59	6,963	P07255;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30598554}; Single-pass membrane protein {ECO:0000269|PubMed:30598554}.	FUNCTION: Component of the cytochrome c oxidase, the last enzyme in the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transport and the ATP synthase. Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Electrons originating from reduced cytochrome c in the intermembrane space (IMS) are transferred via the dinuclear copper A center (CU(A)) of COX2 and heme A of COX1 to the active site in COX1, a binuclear center (BNC) formed by heme A3 and copper B (CU(B)). The BNC reduces molecular oxygen to 2 water molecules using 4 electrons from cytochrome c in the IMS and 4 protons from the mitochondrial matrix. {ECO:0000305|PubMed:30598554}.
